id_cliente,situacao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_relacionamento,qtde_produtos,meses_inativo_12m,qtde_contatos_12m,limite_credito,saldo_rotativo_total,limite_disponivel_medio,mudanca_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,mudanca_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,faixa_etaria,anos_relacionamento,valor_medio_transacao,percentual_limite_usado,categoria_cartao_nivel,alvo_churn
717567333,Cliente Ativo,35,Masculino,3,Graduado,Casado(a),US$60K–US$80K,Azul,26,6,3,2,3991.0,1982,2009.0,0.748,1661.0,35,0.944,0.497,26–34,2.2,47.46,49.7,1,0
772794108,Cliente Ativo,46,Feminino,3,Doutorado,Solteiro(a),Menos de US$40K,Azul,36,5,1,4,2201.0,651,1550.0,0.825,3165.0,65,0.585,0.296,45–54,3.0,48.69,29.6,1,0
712072908,Cliente Ativo,48,Masculino,4,Faculdade,Solteiro(a),US$80K–US$120K,Azul,36,4,3,2,2852.0,736,2116.0,0.386,1382.0,40,0.29,0.258,45–54,3.0,34.55,25.8,1,0
709328733,Cliente Ativo,49,Feminino,2,Sem escolaridade,Casado(a),Menos de US$40K,Azul,37,6,3,3,9723.0,2459,7264.0,0.444,1258.0,24,1.0,0.253,45–54,3.1,52.42,25.3,1,0
788107683,Cliente Ativo,35,Masculino,4,Ensino médio,Casado(a),US$40K–US$60K,Azul,27,6,2,3,5325.0,1318,4007.0,1.045,1814.0,43,0.593,0.248,26–34,2.2,42.19,24.8,1,0
713757633,Cliente Ativo,65,Feminino,0,Não informado,Casado(a),US$40K–US$60K,Azul,56,3,2,4,7427.0,1303,6124.0,0.61,1596.0,42,0.909,0.175,55–64,4.7,38.0,17.5,1,0
713279808,Cliente Ativo,53,Masculino,2,Não informado,Casado(a),US$60K–US$80K,Azul,36,6,3,3,5619.0,1310,4309.0,1.276,1816.0,30,1.143,0.233,45–54,3.0,60.53,23.3,1,0
712440483,Cliente Ativo,54,Feminino,2,Sem escolaridade,Casado(a),Menos de US$40K,Azul,44,3,1,3,5413.0,1836,3577.0,0.766,1164.0,43,0.593,0.339,45–54,3.7,27.07,33.9,1,0
715078383,Cliente Ativo,64,Feminino,0,Graduado,Casado(a),Não informado,Azul,36,3,1,3,7646.0,1010,6636.0,0.421,1667.0,47,0.469,0.132,55–64,3.0,35.47,13.2,1,0
709214358,Cliente Ativo,39,Feminino,3,Graduado,Divorciado(a),Não informado,Azul,30,3,3,2,2420.0,1422,998.0,0.731,1362.0,24,0.714,0.588,35–44,2.5,56.75,58.8,1,0
778399008,Cliente Ativo,50,Masculino,0,Ensino médio,Casado(a),US$80K–US$120K,Azul,30,3,4,2,4252.0,0,4252.0,0.478,1598.0,45,0.324,0.0,45–54,2.5,35.51,0.0,1,0
811534983,Cliente Ativo,54,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,49,5,2,4,2031.0,1069,962.0,0.87,1943.0,47,0.621,0.526,45–54,4.1,41.34,52.6,1,0
719728383,Cliente Ativo,38,Feminino,4,Graduado,Casado(a),Não informado,Azul,28,4,1,2,6861.0,1598,5263.0,1.5147399999999998,2228.0,39,0.95,0.233,35–44,2.3,57.13,23.3,1,0
718726833,Cliente Ativo,39,Masculino,1,Ensino médio,Casado(a),US$80K–US$120K,Azul,28,4,2,4,3327.0,0,3327.0,1.089,1665.0,36,0.636,0.0,35–44,2.3,46.25,0.0,1,0
780605508,Cliente Ativo,53,Masculino,1,Não informado,Casado(a),US$40K–US$60K,Azul,41,5,1,3,2885.0,1433,1452.0,1.017,1170.0,23,0.769,0.497,45–54,3.4,50.87,49.7,1,0
719450508,Cliente Ativo,53,Masculino,2,Ensino médio,Casado(a),Mais de US$120K,Azul,41,4,3,3,7272.0,2037,5235.0,0.795,2333.0,56,0.697,0.28,45–54,3.4,41.66,28.0,1,0
711213108,Cliente Ativo,32,Masculino,1,Faculdade,Divorciado(a),US$80K–US$120K,Azul,36,5,3,4,34516.0,0,34294.14,0.845,2305.0,60,0.714,0.0,26–34,3.0,38.42,0.0,1,0
708488208,Cliente Ativo,57,Feminino,3,Sem escolaridade,Casado(a),Menos de US$40K,Azul,47,5,3,3,2515.0,1922,593.0,1.181,2231.0,58,0.611,0.764,55–64,3.9,38.47,76.4,1,0
717206508,Cliente Ativo,65,Feminino,0,Ensino médio,Casado(a),Menos de US$40K,Azul,36,3,2,2,2798.0,1806,992.0,0.765,1543.0,35,0.591,0.645,55–64,3.0,44.09,64.5,1,0
821836008,Cliente Ativo,57,Masculino,2,Sem escolaridade,Solteiro(a),US$80K–US$120K,Azul,53,5,2,4,34516.0,2099,32417.0,0.629,1233.0,26,0.857,0.061,55–64,4.4,47.42,6.1,1,0
807244983,Cliente Ativo,65,Feminino,0,Faculdade,Casado(a),Menos de US$40K,Azul,56,6,1,2,1438.3,680,758.3,0.512,2283.0,55,0.571,0.473,55–64,4.7,41.51,47.3,1,0
821872758,Cliente Ativo,65,Masculino,0,Ensino médio,Solteiro(a),Menos de US$40K,Prata,56,4,2,4,12609.0,2517,10092.0,0.833,2121.0,49,0.531,0.2,55–64,4.7,43.29,20.0,2,0
809959683,Cliente Ativo,55,Masculino,2,Faculdade,Casado(a),US$80K–US$120K,Azul,50,4,2,4,19159.0,2108,17051.0,0.69,1813.0,52,0.576,0.11,45–54,4.2,34.87,11.0,1,0
715079208,Cliente Ativo,54,Masculino,1,Faculdade,Casado(a),US$80K–US$120K,Azul,42,4,1,4,9642.0,2517,7125.0,0.614,1401.0,35,0.458,0.261,45–54,3.5,40.03,26.1,1,0
767049258,Cliente Ativo,44,Masculino,4,Ensino médio,Solteiro(a),Mais de US$120K,Azul,37,5,3,3,8396.0,1672,6724.0,0.602,1475.0,35,0.75,0.199,35–44,3.1,42.14,19.9,1,0
709579383,Cliente Ativo,58,Masculino,1,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,50,5,3,2,6978.0,1148,5830.0,1.5147399999999998,1362.0,26,1.0,0.165,55–64,4.2,52.38,16.5,1,0
781923483,Cliente Ativo,53,Feminino,1,Faculdade,Casado(a),US$40K–US$60K,Azul,47,3,3,4,2459.0,1733,726.0,1.216,2309.0,62,0.632,0.705,45–54,3.9,37.24,70.5,1,0
718654533,Cliente Ativo,33,Feminino,1,Ensino médio,Solteiro(a),Menos de US$40K,Prata,24,5,2,2,12956.0,0,12956.0,1.053,2492.0,56,0.931,0.0,26–34,2.0,44.5,0.0,2,0
716169258,Cliente Ativo,47,Feminino,5,Graduado,Casado(a),Menos de US$40K,Azul,39,3,3,4,7128.0,1560,5568.0,0.573,1468.0,44,0.76,0.219,45–54,3.2,33.36,21.9,1,0
713908683,Cliente Ativo,51,Masculino,1,Não informado,Solteiro(a),US$80K–US$120K,Azul,41,6,2,2,18749.0,1314,17435.0,0.711,1381.0,33,0.435,0.07,45–54,3.4,41.85,7.0,1,0
708212658,Cliente Ativo,38,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,18,6,3,2,2193.0,1260,933.0,0.886,1799.0,47,0.567,0.575,35–44,1.5,38.28,57.5,1,0
756013833,Cliente Ativo,57,Masculino,3,Doutorado,Casado(a),US$80K–US$120K,Azul,50,3,2,3,4522.0,1861,2661.0,0.957,1806.0,38,0.727,0.412,55–64,4.2,47.53,41.2,1,0
719358333,Cliente Ativo,36,Masculino,4,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,28,3,1,4,2157.0,574,1583.0,0.825,1663.0,33,0.32,0.266,35–44,2.3,50.39,26.6,1,0
713735508,Cliente Ativo,35,Masculino,3,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,25,3,1,2,11927.0,675,11252.0,0.574,1986.0,36,0.636,0.057,26–34,2.1,55.17,5.7,1,0
805259733,Cliente Ativo,55,Feminino,2,Não informado,Casado(a),Não informado,Azul,50,6,1,4,11341.0,0,11341.0,0.412,1731.0,46,0.586,0.0,45–54,4.2,37.63,0.0,1,0
738749733,Cliente Ativo,57,Feminino,4,Doutorado,Casado(a),Não informado,Azul,47,4,3,3,7345.0,1814,5531.0,0.472,1390.0,30,0.25,0.247,55–64,3.9,46.33,24.7,1,0
814833408,Cliente Ativo,56,Masculino,2,Doutorado,Casado(a),US$60K–US$80K,Azul,51,3,3,4,6036.0,1409,4627.0,0.56,1741.0,45,0.364,0.233,55–64,4.2,38.69,23.3,1,0
719182308,Cliente Ativo,38,Feminino,2,Ensino médio,Solteiro(a),Menos de US$40K,Azul,27,6,1,3,2096.0,1567,529.0,0.778,1559.0,49,1.042,0.748,35–44,2.2,31.82,74.8,1,0
818497758,Cliente Ativo,54,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,49,4,1,3,1906.0,1271,635.0,0.574,1343.0,37,0.682,0.667,45–54,4.1,36.3,66.7,1,0
719518308,Cliente Ativo,48,Masculino,2,Não informado,Não informado,US$80K–US$120K,Azul,35,5,2,4,5039.0,0,5039.0,0.757,1390.0,23,0.769,0.0,45–54,2.9,60.43,0.0,1,0
709991883,Cliente Perdido,53,Masculino,1,Graduado,Casado(a),US$80K–US$120K,Azul,42,2,1,2,6214.0,1147,5067.0,0.861,938.0,35,0.75,0.185,45–54,3.5,26.8,18.5,1,1
770901258,Cliente Ativo,30,Feminino,1,Graduado,Casado(a),Menos de US$40K,Azul,17,3,1,3,1512.0,810,702.0,1.294,2558.0,44,0.571,0.536,26–34,1.4,58.14,53.6,1,0
711499158,Cliente Ativo,47,Masculino,2,Sem escolaridade,Casado(a),US$80K–US$120K,Prata,38,4,3,4,34516.0,733,33783.0,1.229,3018.0,60,0.538,0.021,45–54,3.2,50.3,2.1,2,0
720445533,Cliente Ativo,60,Feminino,1,Faculdade,Casado(a),Menos de US$40K,Azul,53,4,3,3,3346.0,922,2424.0,0.913,1276.0,21,0.75,0.276,55–64,4.4,60.76,27.6,1,0
809951133,Cliente Perdido,54,Masculino,3,Faculdade,Solteiro(a),Mais de US$120K,Azul,49,3,2,3,34516.0,0,34294.14,1.203,2115.0,24,0.263,0.0,45–54,4.1,88.12,0.0,1,1
714657108,Cliente Ativo,37,Feminino,2,Sem escolaridade,Casado(a),Menos de US$40K,Azul,28,5,2,4,6660.0,1362,5298.0,1.36,2660.0,51,0.759,0.205,35–44,2.3,52.16,20.5,1,0
789048858,Cliente Ativo,32,Feminino,1,Pós-graduado,Casado(a),Menos de US$40K,Azul,20,5,2,3,2234.0,1865,369.0,0.732,2115.0,59,0.439,0.835,26–34,1.7,35.85,83.5,1,0
771816408,Cliente Ativo,44,Feminino,4,Sem escolaridade,Casado(a),Menos de US$40K,Azul,33,5,4,2,9671.0,704,8967.0,0.699,2955.0,66,0.941,0.073,35–44,2.8,44.77,7.3,1,0
798158808,Cliente Ativo,53,Feminino,1,Faculdade,Solteiro(a),US$40K–US$60K,Azul,47,5,3,2,6605.0,1479,5126.0,0.739,2017.0,47,0.679,0.224,45–54,3.9,42.91,22.4,1,0
787685658,Cliente Ativo,43,Masculino,2,Ensino médio,Divorciado(a),US$80K–US$120K,Azul,33,4,3,2,3083.0,1898,1185.0,1.042,1448.0,30,1.455,0.616,35–44,2.8,48.27,61.6,1,0
720141408,Cliente Perdido,49,Feminino,2,Graduado,Solteiro(a),Menos de US$40K,Azul,31,5,1,2,5456.0,951,4505.0,0.737,1096.0,27,0.588,0.174,45–54,2.6,40.59,17.4,1,1
788699808,Cliente Ativo,38,Feminino,4,Não informado,Solteiro(a),Não informado,Azul,14,4,1,2,4394.0,0,4394.0,0.889,1538.0,43,0.536,0.0,35–44,1.2,35.77,0.0,1,0
708216108,Cliente Ativo,56,Feminino,1,Faculdade,Casado(a),US$40K–US$60K,Azul,44,5,1,4,4088.0,1557,2531.0,1.248,2250.0,39,0.857,0.381,55–64,3.7,57.69,38.1,1,0
715074258,Cliente Ativo,26,Feminino,0,Graduado,Solteiro(a),US$40K–US$60K,Azul,36,5,3,3,3930.0,0,3930.0,0.758,2067.0,42,0.355,0.0,26–34,3.0,49.21,0.0,1,0
771653583,Cliente Ativo,58,Masculino,1,Ensino médio,Casado(a),US$60K–US$80K,Azul,46,3,2,4,4188.0,1147,3041.0,1.042,1276.0,25,1.083,0.274,55–64,3.8,51.04,27.4,1,0
717374358,Cliente Ativo,33,Masculino,1,Não informado,Casado(a),US$60K–US$80K,Azul,22,3,3,0,3637.0,1998,1639.0,1.412,2161.0,56,0.931,0.549,26–34,1.8,38.59,54.9,1,0
720836808,Cliente Ativo,35,Masculino,3,Ensino médio,Solteiro(a),US$80K–US$120K,Azul,28,4,2,2,11521.0,1147,10374.0,1.023,2260.0,68,1.125,0.1,26–34,2.3,33.24,10.0,1,0
818701383,Cliente Ativo,37,Masculino,3,Ensino médio,Casado(a),US$60K–US$80K,Azul,32,6,2,2,2253.0,1667,586.0,0.884,1641.0,45,0.667,0.74,35–44,2.7,36.47,74.0,1,0
717277833,Cliente Ativo,27,Feminino,1,Graduado,Solteiro(a),Não informado,Azul,13,6,2,4,2339.0,2080,259.0,1.067,2294.0,45,0.452,0.889,26–34,1.1,50.98,88.9,1,0
778137108,Cliente Ativo,43,Masculino,4,Ensino médio,Solteiro(a),US$80K–US$120K,Azul,37,6,1,2,30503.0,2517,27986.0,0.462,1860.0,47,0.306,0.083,35–44,3.1,39.57,8.3,1,0
720973833,Cliente Ativo,49,Masculino,2,Graduado,Divorciado(a),US$60K–US$80K,Azul,36,5,3,2,4596.0,0,4596.0,0.93,2872.0,62,0.722,0.0,45–54,3.0,46.32,0.0,1,0
768490458,Cliente Perdido,49,Masculino,2,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,43,1,3,3,5701.0,2517,3184.0,0.716,961.0,32,0.524,0.442,45–54,3.6,30.03,44.2,1,1
751487358,Cliente Ativo,39,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,32,5,6,3,3221.0,0,3221.0,0.678,1765.0,40,0.6,0.0,35–44,2.7,44.12,0.0,1,0
712742808,Cliente Ativo,41,Feminino,3,Sem escolaridade,Casado(a),Menos de US$40K,Azul,29,5,3,3,3022.0,1142,1880.0,0.403,1184.0,21,0.615,0.378,35–44,2.4,56.38,37.8,1,0
712820208,Cliente Ativo,32,Feminino,0,Ensino médio,Divorciado(a),Menos de US$40K,Azul,36,5,2,4,2699.0,1609,1090.0,0.893,2141.0,56,0.806,0.596,26–34,3.0,38.23,59.6,1,0
794649858,Cliente Ativo,58,Feminino,1,Sem escolaridade,Casado(a),Menos de US$40K,Azul,39,3,3,3,2210.0,1624,586.0,0.627,1287.0,37,0.48,0.735,55–64,3.2,34.78,73.5,1,0
755262933,Cliente Ativo,56,Masculino,2,Pós-graduado,Casado(a),US$60K–US$80K,Azul,49,5,3,4,1438.3,0,1438.3,0.77,1446.0,38,0.81,0.0,55–64,4.1,38.05,0.0,1,0
709541433,Cliente Ativo,37,Masculino,2,Graduado,Casado(a),Menos de US$40K,Azul,36,3,3,4,2041.0,1687,354.0,0.677,1555.0,45,0.552,0.827,35–44,3.0,34.56,82.7,1,0
820622433,Cliente Ativo,39,Masculino,1,Ensino médio,Casado(a),Mais de US$120K,Azul,34,4,2,2,3250.0,1698,1552.0,0.767,2006.0,58,0.568,0.522,35–44,2.8,34.59,52.2,1,0
712586583,Cliente Ativo,26,Feminino,0,Graduado,Solteiro(a),US$40K–US$60K,Azul,13,6,3,4,1643.0,1101,542.0,0.713,2152.0,50,0.471,0.67,26–34,1.1,43.04,67.0,1,0
709816158,Cliente Ativo,31,Feminino,1,Não informado,Solteiro(a),Não informado,Prata,36,4,3,2,34516.0,0,34294.14,0.791,2183.0,60,1.069,0.0,26–34,3.0,36.38,0.0,2,0
712196508,Cliente Perdido,46,Feminino,3,Ensino médio,Solteiro(a),Não informado,Azul,34,4,3,3,29543.0,1164,28379.0,0.717,1015.0,27,0.35,0.039,45–54,2.8,37.59,3.9,1,1
767269908,Cliente Ativo,36,Masculino,2,Faculdade,Casado(a),Mais de US$120K,Azul,29,6,3,2,3158.0,0,3158.0,1.209,2973.0,63,0.969,0.0,35–44,2.4,47.19,0.0,1,0
710927733,Cliente Ativo,39,Masculino,1,Não informado,Casado(a),US$80K–US$120K,Azul,36,6,2,3,2899.0,1999,900.0,0.832,1687.0,35,0.591,0.69,35–44,3.0,48.2,69.0,1,0
711310908,Cliente Ativo,53,Feminino,4,Faculdade,Casado(a),Menos de US$40K,Azul,36,4,1,3,2972.0,2160,812.0,0.956,2552.0,62,0.676,0.727,45–54,3.0,41.16,72.7,1,0
788862333,Cliente Ativo,38,Feminino,3,Sem escolaridade,Casado(a),Menos de US$40K,Azul,23,6,2,2,5645.0,0,5645.0,1.05,1527.0,32,0.455,0.0,35–44,1.9,47.72,0.0,1,0
713194608,Cliente Ativo,37,Masculino,2,Graduado,Casado(a),Menos de US$40K,Azul,36,6,3,2,2463.0,1751,712.0,0.854,2171.0,58,0.758,0.711,35–44,3.0,37.43,71.1,1,0
793550958,Cliente Ativo,47,Feminino,2,Graduado,Casado(a),Menos de US$40K,Azul,41,5,3,4,1438.3,0,1438.3,0.8,1501.0,40,0.739,0.0,45–54,3.4,37.52,0.0,1,0
712607583,Cliente Ativo,56,Masculino,1,Faculdade,Divorciado(a),US$80K–US$120K,Azul,36,3,3,3,34516.0,1477,33039.0,1.234,2395.0,50,0.724,0.043,55–64,3.0,47.9,4.3,1,0
713921058,Cliente Ativo,55,Feminino,3,Ensino médio,Casado(a),Menos de US$40K,Azul,48,6,2,2,2897.0,1601,1296.0,0.878,1337.0,25,0.471,0.553,45–54,4.0,53.48,55.3,1,0
709183683,Cliente Ativo,31,Feminino,0,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,36,4,2,0,5391.0,0,5391.0,1.075,1971.0,56,0.6,0.0,26–34,3.0,35.2,0.0,1,0
713407458,Cliente Ativo,62,Feminino,0,Graduado,Solteiro(a),Não informado,Azul,36,5,2,4,2870.0,2284,586.0,0.661,3946.0,74,0.574,0.796,55–64,3.0,53.32,79.6,1,0
715241583,Cliente Ativo,34,Masculino,3,Ensino médio,Casado(a),Mais de US$120K,Azul,25,3,2,4,23959.0,2517,21442.0,0.926,1870.0,45,0.667,0.105,26–34,2.1,41.56,10.5,1,0
710475408,Cliente Ativo,33,Masculino,3,Ensino médio,Casado(a),US$60K–US$80K,Azul,25,5,2,2,14918.0,2028,12890.0,1.342,2171.0,35,1.059,0.136,26–34,2.1,62.03,13.6,1,0
708971583,Cliente Ativo,38,Feminino,2,Sem escolaridade,Solteiro(a),Menos de US$40K,Azul,29,3,3,2,3590.0,1924,1666.0,0.573,1472.0,37,0.762,0.536,35–44,2.4,39.78,53.6,1,0
714547458,Cliente Ativo,65,Masculino,0,Graduado,Casado(a),US$40K–US$60K,Azul,56,3,3,2,2297.0,0,2297.0,0.511,1941.0,51,0.417,0.0,55–64,4.7,38.06,0.0,1,0
827631483,Cliente Ativo,57,Masculino,1,Ensino médio,Casado(a),US$80K–US$120K,Azul,53,3,2,4,25058.0,1710,23348.0,0.613,2053.0,55,0.528,0.068,55–64,4.4,37.33,6.8,1,0
711159108,Cliente Perdido,58,Feminino,0,Ensino médio,Casado(a),Menos de US$40K,Azul,36,3,2,2,7418.0,396,7022.0,0.826,911.0,26,1.0,0.053,55–64,3.0,35.04,5.3,1,1
789262683,Cliente Ativo,60,Masculino,1,Não informado,Divorciado(a),US$40K–US$60K,Azul,49,4,3,2,3012.0,0,3012.0,0.538,1315.0,23,0.278,0.0,55–64,4.1,57.17,0.0,1,0
712940508,Cliente Ativo,39,Masculino,3,Não informado,Solteiro(a),US$40K–US$60K,Azul,24,3,1,4,4562.0,1721,2841.0,0.896,1896.0,50,1.455,0.377,35–44,2.0,37.92,37.7,1,0
789733008,Cliente Ativo,39,Feminino,2,Ensino médio,Casado(a),Não informado,Azul,27,6,2,2,10723.0,1529,9194.0,1.426,2938.0,63,0.703,0.143,35–44,2.2,46.63,14.3,1,0
714703158,Cliente Ativo,39,Feminino,2,Ensino médio,Casado(a),Menos de US$40K,Azul,36,6,2,3,1578.0,760,818.0,0.709,2017.0,43,0.955,0.482,35–44,3.0,46.91,48.2,1,0
710255208,Cliente Ativo,60,Masculino,0,Sem escolaridade,Casado(a),Menos de US$40K,Azul,49,4,2,4,2094.0,1560,534.0,0.537,1969.0,41,0.367,0.745,55–64,4.1,48.02,74.5,1,0
779236083,Cliente Ativo,37,Feminino,3,Ensino médio,Casado(a),Menos de US$40K,Azul,19,5,1,3,4138.0,0,4138.0,1.168,2420.0,50,0.613,0.0,35–44,1.6,48.4,0.0,1,0
713438358,Cliente Ativo,41,Feminino,4,Graduado,Casado(a),Não informado,Azul,30,3,1,2,5417.0,1904,3513.0,0.496,1768.0,56,0.556,0.351,35–44,2.5,31.57,35.1,1,0
715973583,Cliente Ativo,56,Masculino,3,Sem escolaridade,Casado(a),Mais de US$120K,Azul,36,6,3,3,34516.0,1047,33469.0,0.61,1378.0,30,0.429,0.03,55–64,3.0,45.93,3.0,1,0
794113758,Cliente Ativo,60,Masculino,0,Ensino médio,Casado(a),US$60K–US$80K,Azul,54,6,1,2,9592.0,1968,7624.0,0.61,1821.0,55,0.447,0.205,55–64,4.5,33.11,20.5,1,0
709452633,Cliente Ativo,56,Feminino,4,Ensino médio,Solteiro(a),Menos de US$40K,Azul,36,3,1,3,8881.0,2145,6736.0,0.705,2027.0,49,0.815,0.242,55–64,3.0,41.37,24.2,1,0
788210583,Cliente Ativo,62,Masculino,0,Faculdade,Casado(a),US$40K–US$60K,Azul,54,3,3,4,1438.3,0,1438.3,0.795,1843.0,49,0.581,0.0,55–64,4.5,37.61,0.0,1,0
717784983,Cliente Ativo,41,Feminino,2,Sem escolaridade,Casado(a),Menos de US$40K,Azul,33,3,3,3,3893.0,1157,2736.0,1.169,1536.0,39,0.773,0.297,35–44,2.8,39.38,29.7,1,0
786557358,Cliente Ativo,44,Feminino,1,Não informado,Casado(a),Menos de US$40K,Azul,38,5,2,4,3242.0,799,2443.0,0.459,1424.0,37,0.231,0.246,35–44,3.2,38.49,24.6,1,0
768460908,Cliente Ativo,59,Masculino,1,Graduado,Solteiro(a),US$40K–US$60K,Azul,53,3,3,3,6035.0,1392,4643.0,0.361,1551.0,32,0.6,0.231,55–64,4.4,48.47,23.1,1,0
718899708,Cliente Ativo,55,Feminino,1,Faculdade,Casado(a),Não informado,Azul,36,6,3,2,17642.0,1846,15796.0,0.72,2148.0,54,0.862,0.105,45–54,3.0,39.78,10.5,1,0
714697533,Cliente Ativo,26,Masculino,1,Ensino médio,Solteiro(a),US$60K–US$80K,Azul,15,6,3,3,4327.0,0,4327.0,0.624,2344.0,48,0.297,0.0,26–34,1.2,48.83,0.0,1,0
713206683,Cliente Perdido,40,Masculino,4,Graduado,Solteiro(a),US$80K–US$120K,Prata,22,3,1,3,34516.0,0,34294.14,0.64,1028.0,26,0.3,0.0,35–44,1.8,39.54,0.0,2,1
708679383,Cliente Ativo,44,Feminino,2,Não informado,Não informado,Menos de US$40K,Azul,32,5,1,3,4852.0,1777,3075.0,0.667,1775.0,55,1.037,0.366,35–44,2.7,32.27,36.6,1,0
713067033,Cliente Ativo,37,Masculino,2,Sem escolaridade,Solteiro(a),Não informado,Azul,28,5,3,3,7147.0,1424,5723.0,0.821,2539.0,50,1.273,0.199,35–44,2.3,50.78,19.9,1,0
789314133,Cliente Ativo,37,Masculino,1,Ensino médio,Casado(a),US$60K–US$80K,Azul,27,6,3,3,10320.0,1799,8521.0,0.75,1754.0,45,0.5,0.174,35–44,2.2,38.98,17.4,1,0
713956308,Cliente Ativo,65,Feminino,0,Graduado,Casado(a),Menos de US$40K,Azul,49,4,2,2,3297.0,2297,1000.0,0.744,1894.0,56,0.556,0.697,55–64,4.1,33.82,69.7,1,0
711595833,Cliente Ativo,46,Masculino,3,Faculdade,Casado(a),US$60K–US$80K,Azul,36,5,2,2,9981.0,807,9174.0,0.655,1456.0,30,0.667,0.081,45–54,3.0,48.53,8.1,1,0
779521533,Cliente Ativo,53,Masculino,2,Ensino médio,Casado(a),Mais de US$120K,Azul,36,5,3,3,3329.0,1092,2237.0,1.466,1978.0,33,0.833,0.328,45–54,3.0,59.94,32.8,1,0
715225458,Cliente Ativo,56,Feminino,1,Sem escolaridade,Casado(a),Menos de US$40K,Azul,36,6,3,4,5991.0,1993,3998.0,0.673,1867.0,53,0.767,0.333,55–64,3.0,35.23,33.3,1,0
716487408,Cliente Ativo,48,Masculino,3,Graduado,Casado(a),US$40K–US$60K,Azul,30,3,1,3,3235.0,2517,718.0,1.091,1637.0,43,0.87,0.778,45–54,2.5,38.07,77.8,1,0
719338383,Cliente Ativo,34,Masculino,2,Ensino médio,Casado(a),Mais de US$120K,Azul,21,3,3,3,6259.0,1063,5196.0,0.668,1836.0,50,0.515,0.17,26–34,1.8,36.72,17.0,1,0
710523333,Cliente Ativo,65,Masculino,0,Graduado,Casado(a),Menos de US$40K,Azul,56,6,3,2,2541.0,1616,925.0,0.417,1416.0,27,0.588,0.636,55–64,4.7,52.44,63.6,1,0
787489083,Cliente Ativo,55,Masculino,4,Pós-graduado,Casado(a),US$80K–US$120K,Azul,43,6,2,4,21351.0,2517,18834.0,0.818,1887.0,32,0.882,0.118,45–54,3.6,58.97,11.8,1,0
720747633,Cliente Ativo,32,Masculino,1,Não informado,Casado(a),US$40K–US$60K,Azul,36,3,2,4,8998.0,1471,7527.0,0.844,1931.0,48,0.371,0.163,26–34,3.0,40.23,16.3,1,0
779480658,Cliente Ativo,58,Feminino,4,Graduado,Casado(a),Não informado,Azul,42,3,3,4,10247.0,1600,8647.0,0.63,1754.0,44,0.692,0.156,55–64,3.5,39.86,15.6,1,0
711498258,Cliente Ativo,54,Masculino,3,Ensino médio,Casado(a),Mais de US$120K,Azul,42,6,3,2,20311.0,1655,18656.0,0.431,1266.0,34,0.308,0.081,45–54,3.5,37.24,8.1,1,0
709316433,Cliente Ativo,52,Masculino,2,Ensino médio,Solteiro(a),US$60K–US$80K,Prata,33,6,1,4,33182.0,1997,31185.0,0.755,1630.0,43,0.87,0.06,45–54,2.8,37.91,6.0,2,0
778734108,Cliente Ativo,36,Masculino,3,Sem escolaridade,Casado(a),US$60K–US$80K,Azul,16,4,5,4,1686.0,1252,434.0,0.575,1758.0,42,1.1,0.743,35–44,1.3,41.86,74.3,1,0
778388358,Cliente Perdido,56,Masculino,3,Graduado,Solteiro(a),US$60K–US$80K,Azul,36,2,2,3,4742.0,855,3887.0,0.635,870.0,24,0.5,0.18,55–64,3.0,36.25,18.0,1,1
716773533,Cliente Ativo,33,Masculino,3,Graduado,Casado(a),US$60K–US$80K,Azul,36,5,1,3,1726.0,1215,511.0,1.175,1712.0,48,0.548,0.704,26–34,3.0,35.67,70.4,1,0
822130683,Cliente Ativo,61,Masculino,0,Graduado,Casado(a),US$80K–US$120K,Azul,56,4,2,4,8420.0,1389,7031.0,0.522,1114.0,34,0.545,0.165,55–64,4.7,32.76,16.5,1,0
717268458,Cliente Ativo,61,Masculino,0,Graduado,Casado(a),US$60K–US$80K,Azul,49,4,3,4,3352.0,1713,1639.0,0.657,1952.0,50,0.667,0.511,55–64,4.1,39.04,51.1,1,0
827888433,Cliente Ativo,43,Masculino,4,Sem escolaridade,Solteiro(a),US$40K–US$60K,Azul,39,5,2,2,6648.0,2242,4406.0,0.79,2089.0,60,0.579,0.337,35–44,3.2,34.82,33.7,1,0
716522583,Cliente Ativo,48,Feminino,3,Faculdade,Divorciado(a),Menos de US$40K,Azul,36,4,3,3,2335.0,1845,490.0,0.537,1362.0,33,0.269,0.79,45–54,3.0,41.27,79.0,1,0
